gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.5,"0.14544163644313812,0.5275245308876038,2.747432574778941e-07","0.16624240577220917,0.4837808609008789,-0.011456531472504139","0.17829325795173645,0.43046826124191284,-0.015257523395121098","0.18466010689735413,0.38353580236434937,-0.01896624080836773","0.17994850873947144,0.3455204963684082,-0.022481802850961685","0.13725392520427704,0.38562825322151184,-0.00015251936565618962","0.1375565230846405,0.3352826237678528,-0.00810983870178461","0.14236795902252197,0.3072669804096222,-0.016648972406983376","0.14860786497592926,0.2824740409851074,-0.02256375551223755","0.11989323794841766,0.38853567838668823,-0.00036262706271372736","0.11333112418651581,0.3352915346622467,-0.005980738438665867","0.11486112326383591,0.3016814887523651,-0.012978390790522099","0.1208687424659729,0.2738003432750702,-0.018485402688384056","0.10650688409805298,0.40330785512924194,-0.0031603528186678886","0.09493575990200043,0.3549448847770691,-0.010484511032700539","0.09732718020677567,0.3262326419353485,-0.016574127599596977","0.10586072504520416,0.30314749479293823,-0.020615821704268456","0.09577403962612152,0.4282892346382141,-0.007404835894703865","0.08539427816867828,0.39519408345222473,-0.015245853923261166","0.08850418776273727,0.37249505519866943,-0.019273225218057632","0.098297119140625,0.3552164137363434,-0.021614523604512215"
0.5,"0.14568468928337097,0.5362565517425537,2.613875835777435e-07","0.16865843534469604,0.4944186210632324,-0.011223469860851765","0.18195240199565887,0.4454246461391449,-0.014924325980246067","0.18772250413894653,0.3972627520561218,-0.018681883811950684","0.18608635663986206,0.3564835488796234,-0.022060804069042206","0.14073291420936584,0.3970383405685425,0.00384762161411345","0.14425669610500336,0.3471693694591522,-0.0034495529253035784","0.14997047185897827,0.3173256814479828,-0.01240304484963417","0.1550431251525879,0.2899644374847412,-0.018845465034246445","0.12435071915388107,0.3961525857448578,0.003930086735635996","0.12134578824043274,0.3406602442264557,-0.001328440266661346","0.1247250884771347,0.3061321973800659,-0.008905326016247272","0.1307385414838791,0.27724117040634155,-0.014879729598760605","0.11104437708854675,0.4074946939945221,0.0013169042067602277","0.10161586850881577,0.3573446273803711,-0.005977935157716274","0.1054319366812706,0.3292694687843323,-0.011780308559536934","0.11406060308218002,0.3072909712791443,-0.015414497815072536","0.09973366558551788,0.4293801188468933,-0.0027389165479689837","0.0907973125576973,0.3937506675720215,-0.01019064337015152","0.09478291869163513,0.3702509105205536,-0.01336173340678215","0.10503450781106949,0.35305678844451904,-0.014961211010813713"
0.5,"0.14651080965995789,0.5392811894416809,2.5950447479772265e-07","0.1702294498682022,0.5037338733673096,-0.013859703205525875","0.18666663765907288,0.4564881920814514,-0.01975579932332039","0.1942834109067917,0.4113800525665283,-0.025166738778352737","0.19252389669418335,0.37169256806373596,-0.030390199273824692","0.14887452125549316,0.3991088271141052,-0.005017644725739956","0.154143288731575,0.3525913655757904,-0.015192325226962566","0.1599573940038681,0.3239634931087494,-0.025205833837389946","0.1660330891609192,0.29961079359054565,-0.031974341720342636","0.13095606863498688,0.39656397700309753,-0.0045953840017318726","0.12980522215366364,0.3419145345687866,-0.012431004084646702","0.1340266615152359,0.3086468577384949,-0.020506152883172035","0.14162492752075195,0.2839389443397522,-0.026374083012342453","0.11561019718647003,0.40843480825424194,-0.006669958122074604","0.10733921825885773,0.3563554286956787,-0.016448773443698883","0.11114248633384705,0.330074667930603,-0.022895563393831253","0.12066338956356049,0.31229323148727417,-0.02660849504172802","0.10245124995708466,0.43233293294906616,-0.01013682410120964","0.09288441389799118,0.39801982045173645,-0.02017577923834324","0.09651251882314682,0.3785623610019684,-0.024177702143788338","0.1064833402633667,0.36713770031929016,-0.02581718936562538"
0.5,"0.1483086198568344,0.5412098169326782,2.744724838521506e-07","0.17260858416557312,0.506879448890686,-0.014226067811250687","0.1896657645702362,0.4600670039653778,-0.020348722115159035","0.19759412109851837,0.41745510697364807,-0.025944624096155167","0.19626149535179138,0.38097548484802246,-0.03118092007935047","0.15245141088962555,0.39950284361839294,-0.006945220287889242","0.15914052724838257,0.3505721092224121,-0.018502797931432724","0.16571825742721558,0.322774201631546,-0.02911262772977352","0.17366373538970947,0.3047720193862915,-0.035630859434604645","0.13413433730602264,0.39785975217819214,-0.006331270560622215","0.13249994814395905,0.34022074937820435,-0.015356565825641155","0.13762280344963074,0.30806222558021545,-0.024012083187699318","0.14784198999404907,0.2902545928955078,-0.02985874004662037","0.11830869317054749,0.41073593497276306,-0.008168889209628105","0.10985294729471207,0.35783353447914124,-0.018897296860814095","0.11524313688278198,0.3329049348831177,-0.026221612468361855","0.12773874402046204,0.322245717048645,-0.030168239027261734","0.1042303591966629,0.43524619936943054,-0.011337623000144958","0.0969209223985672,0.39931318163871765,-0.02202853187918663","0.10090680420398712,0.3806300461292267,-0.026761166751384735","0.11133814603090286,0.373524934053421,-0.028653748333454132"
0.5,"0.14801064133644104,0.544506847858429,2.704066446312936e-07","0.1735551953315735,0.51226407289505,-0.014567924663424492","0.19221943616867065,0.4682147800922394,-0.020879102870821953","0.2013443261384964,0.42709973454475403,-0.026736458763480186","0.19943884015083313,0.39142629504203796,-0.0321454182267189","0.15606436133384705,0.3987952470779419,-0.005955727305263281","0.16211925446987152,0.35086971521377563,-0.017690105363726616","0.16865022480487823,0.32460641860961914,-0.02858736552298069","0.17754027247428894,0.31063368916511536,-0.03496810793876648","0.1372491717338562,0.397640585899353,-0.0051045711152255535","0.13514907658100128,0.34053075313568115,-0.013976002112030983","0.14044731855392456,0.3107825219631195,-0.02285039983689785","0.15173743665218353,0.29746800661087036,-0.028785161674022675","0.12081047892570496,0.4114484488964081,-0.006818516179919243","0.11334012448787689,0.3610515892505646,-0.017094582319259644","0.11882809549570084,0.34031546115875244,-0.024180717766284943","0.13175980746746063,0.3345218002796173,-0.027932370081543922","0.105479896068573,0.436683714389801,-0.009992088191211224","0.09863553941249847,0.4026685059070587,-0.020168717950582504","0.10353109240531921,0.38779181241989136,-0.024467099457979202","0.11494307219982147,0.3853745758533478,-0.02594812959432602"
0.5,"0.14951395988464355,0.5489952564239502,2.3679461946812808e-07","0.17501968145370483,0.5195885300636292,-0.014222724363207817","0.19380469620227814,0.4797019958496094,-0.021187027916312218","0.20446139574050903,0.4443525969982147,-0.027672620490193367","0.20363879203796387,0.41191694140434265,-0.03397044166922569","0.15757091343402863,0.4073841869831085,-0.009237482212483883","0.16435134410858154,0.36051490902900696,-0.021736137568950653","0.17313580214977264,0.33989205956459045,-0.03254697844386101","0.18381036818027496,0.33390265703201294,-0.03839212656021118","0.13902918994426727,0.4078812003135681,-0.008914276026189327","0.13539770245552063,0.3492158055305481,-0.018484648317098618","0.14240998029708862,0.32762402296066284,-0.0267470795661211","0.15471810102462769,0.326069712638855,-0.03157203271985054","0.1230800673365593,0.42375311255455017,-0.010802592150866985","0.113751120865345,0.3778519034385681,-0.02086019702255726","0.11981354653835297,0.35912057757377625,-0.027042407542467117","0.1323414444923401,0.3564925193786621,-0.02999972179532051","0.10839715600013733,0.45113950967788696,-0.014092684723436832","0.10086090862751007,0.42066001892089844,-0.023444268852472305","0.105783611536026,0.4072277843952179,-0.02653605304658413","0.1163441389799118,0.4067735970020294,-0.027084216475486755"
0.5,"0.1466515064239502,0.5525758266448975,2.17276465264149e-07","0.1717252880334854,0.5234652161598206,-0.012634959071874619","0.19060632586479187,0.4864015579223633,-0.019590385258197784","0.20214301347732544,0.45359694957733154,-0.026460422202944756","0.19694434106349945,0.42793524265289307,-0.033347003161907196","0.15555340051651,0.41460373997688293,-0.010014757513999939","0.159774050116539,0.3691139221191406,-0.024086402729153633","0.16654372215270996,0.35290220379829407,-0.035815898329019547","0.17517127096652985,0.35522907972335815,-0.04176047816872597","0.13612380623817444,0.41613683104515076,-0.010640629567205906","0.13145960867404938,0.3590327203273773,-0.02146424725651741","0.13855049014091492,0.3422905206680298,-0.03067421168088913","0.15035207569599152,0.3473777174949646,-0.036085329949855804","0.11960365623235703,0.43383893370628357,-0.013260201551020145","0.10794302821159363,0.39243507385253906,-0.0238968413323164","0.1133139431476593,0.3796985447406769,-0.03100084699690342","0.12507280707359314,0.38304269313812256,-0.03468792885541916","0.10458948463201523,0.4624607563018799,-0.017052531242370605","0.09639925509691238,0.43541425466537476,-0.026222143322229385","0.10043607652187347,0.42460569739341736,-0.02993609942495823","0.11022162437438965,0.42515283823013306,-0.03126149997115135"
0.5,"0.14423896372318268,0.5550448894500732,1.939119442795345e-07","0.16803567111492157,0.532500684261322,-0.016355428844690323","0.18401937186717987,0.49407240748405457,-0.024338936433196068","0.1911771595478058,0.4613857865333557,-0.031907837837934494","0.18402698636054993,0.4374677836894989,-0.03879449889063835","0.1550397425889969,0.41718000173568726,-0.010042528621852398","0.15559785068035126,0.36841192841529846,-0.0260293111205101","0.1578870415687561,0.3544104993343353,-0.038356199860572815","0.16094477474689484,0.3660404682159424,-0.04352656379342079","0.13260838389396667,0.4180290400981903,-0.008655847981572151","0.12733358144760132,0.36504435539245605,-0.020728599280118942","0.1281988024711609,0.347456693649292,-0.029018467292189598","0.13345949351787567,0.3595144748687744,-0.03244967386126518","0.11494022607803345,0.43514683842658997,-0.01024052407592535","0.10180008411407471,0.3964866101741791,-0.02108444646000862","0.10158367455005646,0.3845929205417633,-0.026583639904856682","0.10894094407558441,0.39217275381088257,-0.028109073638916016","0.0998942106962204,0.4642881751060486,-0.013541433028876781","0.08770014345645905,0.4405989944934845,-0.023342391476035118","0.0870528370141983,0.43475982546806335,-0.026760026812553406","0.0933314710855484,0.4416172504425049,-0.026806052774190903"
0.5,"0.13749900460243225,0.5548572540283203,1.4759142175080342e-07","0.16273804008960724,0.5315625667572021,-0.01369212195277214","0.17942996323108673,0.4921666383743286,-0.019926458597183228","0.18107426166534424,0.45897915959358215,-0.02593219466507435","0.16919517517089844,0.441616415977478,-0.031192975118756294","0.14866560697555542,0.4177541434764862,-0.007234688848257065","0.14903834462165833,0.365659236907959,-0.022253982722759247","0.14600875973701477,0.35295405983924866,-0.0341235026717186","0.14157211780548096,0.3658876419067383,-0.0386795848608017","0.12765555083751678,0.41857874393463135,-0.006442466285079718","0.1249672994017601,0.36380812525749207,-0.016603071242570877","0.12009379267692566,0.3446164131164551,-0.023778675124049187","0.11591137945652008,0.3560026288032532,-0.02616364322602749","0.110324427485466,0.4362930953502655,-0.008380223996937275","0.09796856343746185,0.4004337191581726,-0.016654958948493004","0.09171430766582489,0.38487157225608826,-0.02082408219575882","0.0897960290312767,0.388174831867218,-0.021535566076636314","0.09593133628368378,0.4662783741950989,-0.011942137964069843","0.08266306668519974,0.4460394084453583,-0.01890663243830204","0.07882373780012131,0.44024658203125,-0.02053256332874298","0.07946498692035675,0.4444773197174072,-0.019435113295912743"
0.5,"0.135491281747818,0.5532633662223816,1.5206840942028066e-07","0.15879951417446136,0.528799295425415,-0.01649002730846405","0.17369818687438965,0.4893452823162079,-0.02412276156246662","0.17208009958267212,0.4550102949142456,-0.030753042548894882","0.1560361683368683,0.4363213777542114,-0.036555420607328415","0.14505068957805634,0.41322338581085205,-0.00947316363453865","0.14519530534744263,0.363673597574234,-0.02329831011593342","0.13719314336776733,0.350800096988678,-0.035147521644830704","0.1264060139656067,0.35602888464927673,-0.04078275337815285","0.12397647649049759,0.4141024351119995,-0.0071524218656122684","0.1227017417550087,0.36251068115234375,-0.016122255474328995","0.115067258477211,0.34146803617477417,-0.023348085582256317","0.10614021122455597,0.34092050790786743,-0.026743128895759583","0.10658679157495499,0.432412713766098,-0.007579577621072531","0.09510772675275803,0.3976088762283325,-0.01450441125780344","0.08659784495830536,0.3828530013561249,-0.01852124184370041","0.08022722601890564,0.381026953458786,-0.020059356465935707","0.09330501407384872,0.46349674463272095,-0.009950499050319195","0.08079224824905396,0.4449528455734253,-0.01560558844357729","0.07292038202285767,0.436082124710083,-0.017094507813453674","0.06769313663244247,0.43413981795310974,-0.016721753403544426"
0.5,"0.13666561245918274,0.5575539469718933,1.5222842364437383e-07","0.15824931859970093,0.530491828918457,-0.01541546918451786","0.1703716218471527,0.4869740903377533,-0.0219626072794199","0.16713884472846985,0.44925254583358765,-0.027549656108021736","0.15004391968250275,0.42909353971481323,-0.03230905160307884","0.142930269241333,0.41154247522354126,-0.007753819227218628","0.1409350037574768,0.361299991607666,-0.019650446251034737","0.1326039433479309,0.348160982131958,-0.030385110527276993","0.12147713452577591,0.34999433159828186,-0.035950370132923126","0.12196905165910721,0.41382139921188354,-0.005654920823872089","0.11800665408372879,0.36217278242111206,-0.012933873571455479","0.10977399349212646,0.3378995656967163,-0.019918879494071007","0.09988662600517273,0.32923853397369385,-0.02397890016436577","0.10465783625841141,0.4327467381954193,-0.006168576888740063","0.09170179069042206,0.39789119362831116,-0.012045024894177914","0.0826839730143547,0.3822273015975952,-0.016433516517281532","0.07524950802326202,0.3753822147846222,-0.018901189789175987","0.09134328365325928,0.46373477578163147,-0.008519015274941921","0.07834501564502716,0.44411590695381165,-0.013365427032113075","0.07072024047374725,0.43488791584968567,-0.014848520047962666","0.06528955698013306,0.43029698729515076,-0.015043217688798904"
0.5,"0.1364012509584427,0.5549696683883667,1.4419730121062457e-07","0.15898370742797852,0.5247464776039124,-0.013186061754822731","0.17127755284309387,0.4768255949020386,-0.018070640042424202","0.16744275391101837,0.4354613423347473,-0.022192927077412605","0.15212465822696686,0.4139096736907959,-0.02570161037147045","0.14458933472633362,0.40597444772720337,-0.005692501086741686","0.14262524247169495,0.35554039478302,-0.015374959446489811","0.13481879234313965,0.3378840386867523,-0.024161072447896004","0.1245899647474289,0.33278292417526245,-0.02896159701049328","0.12450903654098511,0.40884584188461304,-0.004560923669487238","0.12090130150318146,0.3554552495479584,-0.010896428488194942","0.11345276981592178,0.33126792311668396,-0.016779698431491852","0.10440795123577118,0.3200720548629761,-0.019874053075909615","0.1075313463807106,0.42785319685935974,-0.005740406457334757","0.09413633495569229,0.39372801780700684,-0.011197201907634735","0.08424364030361176,0.37556135654449463,-0.015293055213987827","0.07567931711673737,0.36234939098358154,-0.017519228160381317","0.09383226186037064,0.45904406905174255,-0.008500052616000175","0.08123325556516647,0.43958356976509094,-0.013032427988946438","0.07356874644756317,0.4292908310890198,-0.01424834132194519","0.06718356162309647,0.42085573077201843,-0.014285310171544552"
