gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.5,"0.19942304491996765,0.519942045211792,1.9524044603258517e-07","0.23056955635547638,0.4838959276676178,-0.017679575830698013","0.25283193588256836,0.43314749002456665,-0.024283455684781075","0.26092666387557983,0.39101338386535645,-0.03009992092847824","0.26165154576301575,0.3560929596424103,-0.03523048758506775","0.21166042983531952,0.35443323850631714,-0.007995033636689186","0.21238698065280914,0.3011423349380493,-0.020828647539019585","0.2111000418663025,0.2768092751502991,-0.03200944885611534","0.2122880220413208,0.2737264335155487,-0.03811156749725342","0.18822713196277618,0.3571648895740509,-0.006015194579958916","0.18033139407634735,0.2998141944408417,-0.017093868926167488","0.17755647003650665,0.27728742361068726,-0.027135150507092476","0.18070270121097565,0.2819412350654602,-0.032967567443847656","0.16929252445697784,0.37568190693855286,-0.007009592838585377","0.15539659559726715,0.33008700609207153,-0.018647674471139908","0.15298202633857727,0.3097350001335144,-0.02816980890929699","0.1592034250497818,0.3107057213783264,-0.03319981321692467","0.152794748544693,0.405929297208786,-0.009704073891043663","0.1375226229429245,0.37670189142227173,-0.02141130156815052","0.13533657789230347,0.36341390013694763,-0.02839467115700245","0.1415225714445114,0.3637966513633728,-0.03153490275144577"
0.5,"0.19953954219818115,0.5196408033370972,1.9348961188825342e-07","0.2308533936738968,0.4835255742073059,-0.018411491066217422","0.25301697850227356,0.4327978789806366,-0.02554142102599144","0.26090630888938904,0.3897668123245239,-0.03181048110127449","0.26096779108047485,0.35308873653411865,-0.03746902570128441","0.21205058693885803,0.3542076647281647,-0.009248997084796429","0.2125169187784195,0.300980806350708,-0.022974135354161263","0.21103277802467346,0.2775300145149231,-0.03490234166383743","0.21196281909942627,0.27520519495010376,-0.041485317051410675","0.18835079669952393,0.3573516607284546,-0.007128177676349878","0.1801937371492386,0.30017733573913574,-0.018860459327697754","0.17716242372989655,0.27781224250793457,-0.029741572216153145","0.18017065525054932,0.2814529240131378,-0.036468882113695145","0.16937494277954102,0.376260370016098,-0.00805707648396492","0.1550326645374298,0.3306945562362671,-0.020362745970487595","0.15240760147571564,0.3111145496368408,-0.030816180631518364","0.15887226164340973,0.3132076561450958,-0.03667601943016052","0.1527440845966339,0.4066980183124542,-0.010712195187807083","0.13715872168540955,0.3757454752922058,-0.023024916648864746","0.13568390905857086,0.361789733171463,-0.030818643048405647","0.14313919842243195,0.3622214198112488,-0.034732263535261154"
0.5,"0.2001270353794098,0.5202608704566956,1.9280004437405296e-07","0.23097653687000275,0.4860436022281647,-0.017946133390069008","0.2528277039527893,0.4353373646736145,-0.02468797191977501","0.26055216789245605,0.39171767234802246,-0.03060876578092575","0.2606731355190277,0.35465890169143677,-0.03585370257496834","0.2124587446451187,0.35534313321113586,-0.008016500622034073","0.2130364179611206,0.3011063039302826,-0.021393995732069016","0.21192942559719086,0.27765873074531555,-0.03297421708703041","0.21341615915298462,0.2769811749458313,-0.03915276378393173","0.18876585364341736,0.35800889134407043,-0.005880135111510754","0.1806776523590088,0.29946446418762207,-0.01741810515522957","0.17802082002162933,0.2777729034423828,-0.02793431282043457","0.18137025833129883,0.2838420867919922,-0.03406045213341713","0.16981247067451477,0.376621812582016,-0.006794054992496967","0.1555349975824356,0.33068591356277466,-0.01891089603304863","0.15324841439723969,0.31118783354759216,-0.029017571359872818","0.15982256829738617,0.31348180770874023,-0.03440247103571892","0.15338321030139923,0.40677186846733093,-0.009382082149386406","0.13775110244750977,0.37613457441329956,-0.021620171144604683","0.13674518465995789,0.36377570033073425,-0.02907908335328102","0.14444591104984283,0.36544960737228394,-0.03253260999917984"
0.5,"0.20177100598812103,0.5219238996505737,1.7013066155868728e-07","0.23313067853450775,0.48798003792762756,-0.016617393121123314","0.25456225872039795,0.4358517825603485,-0.021845847368240356","0.2621975839138031,0.39239227771759033,-0.026366017758846283","0.26264524459838867,0.35768523812294006,-0.030353344976902008","0.21431660652160645,0.35697802901268005,-0.00656806118786335","0.21458908915519714,0.30507397651672363,-0.018607258796691895","0.21318475902080536,0.28220033645629883,-0.02942337654531002","0.2143888920545578,0.2800182104110718,-0.035358525812625885","0.1902242749929428,0.3594837188720703,-0.004770216532051563","0.18200361728668213,0.30115842819213867,-0.015247080475091934","0.17906348407268524,0.2804855704307556,-0.02531483955681324","0.18216481804847717,0.2869817614555359,-0.031349074095487595","0.1708715558052063,0.3777831494808197,-0.005828211549669504","0.1567809283733368,0.3310379385948181,-0.01775464415550232","0.15470018982887268,0.31420350074768066,-0.027998046949505806","0.16136068105697632,0.32003849744796753,-0.033461593091487885","0.15400394797325134,0.4077725112438202,-0.00839194655418396","0.13911625742912292,0.3754946291446686,-0.020714279264211655","0.13917046785354614,0.36546003818511963,-0.02811948023736477","0.14780333638191223,0.3710640072822571,-0.03155486285686493"
0.5,"0.2080284059047699,0.5258522033691406,1.5643455242297932e-07","0.23909536004066467,0.4915626645088196,-0.015778392553329468","0.2607901692390442,0.4412769675254822,-0.021503744646906853","0.2678576409816742,0.4007772207260132,-0.026821086183190346","0.26860761642456055,0.36556702852249146,-0.0315416157245636","0.2205110490322113,0.36091896891593933,-0.007179868407547474","0.21992237865924835,0.3064001202583313,-0.021158065646886826","0.21882247924804688,0.2850976288318634,-0.03282461687922478","0.22075840830802917,0.2883262634277344,-0.03837013989686966","0.1964450627565384,0.3647059202194214,-0.006090634968131781","0.18768638372421265,0.3054984211921692,-0.017376339063048363","0.18612343072891235,0.2861669659614563,-0.027302302420139313","0.19059039652347565,0.29568636417388916,-0.03274936228990555","0.17691147327423096,0.38399288058280945,-0.007865238934755325","0.16378986835479736,0.3344985246658325,-0.02081468142569065","0.16232961416244507,0.3198315501213074,-0.029962435364723206","0.1690843403339386,0.32943326234817505,-0.03395660221576691","0.15941715240478516,0.4148429334163666,-0.010977881960570812","0.1444251984357834,0.37964847683906555,-0.02379700168967247","0.14573630690574646,0.37003540992736816,-0.03007389046251774","0.15511228144168854,0.37803447246551514,-0.0320659801363945"
0.5,"0.218006432056427,0.5313087105751038,1.915193053037001e-07","0.24732819199562073,0.49771541357040405,-0.017431261017918587","0.2689748704433441,0.4507233500480652,-0.025409577414393425","0.2798796594142914,0.41093429923057556,-0.03296150267124176","0.279729962348938,0.37473511695861816,-0.040120769292116165","0.22984647750854492,0.36813873052597046,-0.01083656307309866","0.22972622513771057,0.31440889835357666,-0.02630504034459591","0.22980329394340515,0.29271024465560913,-0.039096053689718246","0.23311598598957062,0.2932181656360626,-0.04566417634487152","0.20570482313632965,0.370764821767807,-0.009618818759918213","0.19723226130008698,0.31490999460220337,-0.021542677655816078","0.19616612792015076,0.2917538285255432,-0.03210900351405144","0.20190559327602386,0.29286327958106995,-0.03883149102330208","0.1859719157218933,0.3897194266319275,-0.01138016115874052","0.1714639514684677,0.3421359658241272,-0.0242038294672966","0.1709161400794983,0.3243531584739685,-0.033662907779216766","0.1802302896976471,0.32785528898239136,-0.03872768580913544","0.16896700859069824,0.42093220353126526,-0.01474037766456604","0.15241016447544098,0.3875599503517151,-0.027342287823557854","0.15383759140968323,0.3749447762966156,-0.033977411687374115","0.1649099886417389,0.3789087235927582,-0.036880142986774445"
0.5,"0.2250201553106308,0.5268892645835876,2.3289817363547627e-07","0.25538185238838196,0.4878186583518982,-0.016368713229894638","0.27841833233833313,0.4360116124153137,-0.023433316498994827","0.2895561158657074,0.395388126373291,-0.030279891565442085","0.2909465432167053,0.3594215512275696,-0.03678273782134056","0.2350153625011444,0.36258664727211,-0.009424876421689987","0.23440255224704742,0.310385525226593,-0.023295782506465912","0.23669585585594177,0.28467679023742676,-0.03476226329803467","0.24325242638587952,0.279609739780426,-0.04065860062837601","0.21244721114635468,0.3661671578884125,-0.008447970263659954","0.20277529954910278,0.3091253638267517,-0.01922718621790409","0.2033502757549286,0.2838954031467438,-0.028564726933836937","0.21242094039916992,0.28551286458969116,-0.034168876707553864","0.19429004192352295,0.3855862617492676,-0.010288556106388569","0.17882637679576874,0.3353639245033264,-0.022128814831376076","0.18044181168079376,0.3174159526824951,-0.03055165521800518","0.19340497255325317,0.32275810837745667,-0.034659966826438904","0.17854095995426178,0.41672730445861816,-0.013760258443653584","0.16118691861629486,0.3835674524307251,-0.025939451530575752","0.16348809003829956,0.3682651221752167,-0.032637741416692734","0.1766272485256195,0.3705974221229553,-0.0352962501347065"
0.5,"0.22818519175052643,0.5196048021316528,2.2590273829337093e-07","0.2582576274871826,0.4790325462818146,-0.015457404777407646","0.2800898551940918,0.42474597692489624,-0.02221478521823883","0.29110875725746155,0.3830569088459015,-0.02887427620589733","0.29502981901168823,0.3448021411895752,-0.035390209406614304","0.2343711256980896,0.35340383648872375,-0.009194247424602509","0.23286326229572296,0.3018037676811218,-0.022842103615403175","0.23583905398845673,0.27670568227767944,-0.033943090587854385","0.2428862750530243,0.2708030641078949,-0.03984246775507927","0.21228563785552979,0.35979118943214417,-0.008966952562332153","0.19954624772071838,0.3018231987953186,-0.020517682656645775","0.2028747946023941,0.27894821763038635,-0.029915057122707367","0.2142600566148758,0.2817612290382385,-0.035286661237478256","0.19541381299495697,0.38154923915863037,-0.011395828798413277","0.17860977351665497,0.3317885994911194,-0.02404557168483734","0.1841297745704651,0.31223589181900024,-0.03236978128552437","0.19933858513832092,0.31419169902801514,-0.03621556609869003","0.18120642006397247,0.4138829708099365,-0.01532311923801899","0.16399799287319183,0.38013097643852234,-0.02784787118434906","0.1681707203388214,0.3634684979915619,-0.034267522394657135","0.182112455368042,0.3633763790130615,-0.03673280030488968"
0.5,"0.22589485347270966,0.5190725922584534,2.280259252529504e-07","0.25494301319122314,0.47841212153434753,-0.01647808961570263","0.27618372440338135,0.422390341758728,-0.023585012182593346","0.28711530566215515,0.3803747296333313,-0.03051619790494442","0.2915290296077728,0.3436535596847534,-0.037305742502212524","0.23085211217403412,0.35181447863578796,-0.009797182865440845","0.22805601358413696,0.300625741481781,-0.024291343986988068","0.23073449730873108,0.27586862444877625,-0.036320753395557404","0.2377566248178482,0.27190840244293213,-0.04268810898065567","0.20868586003780365,0.3590432405471802,-0.009304116480052471","0.19584153592586517,0.3028278946876526,-0.0212407186627388","0.19856610894203186,0.27850019931793213,-0.03135811164975166","0.20932486653327942,0.28168347477912903,-0.03736960515379906","0.19180282950401306,0.3814725875854492,-0.011670340783894062","0.1741020232439041,0.33307820558547974,-0.02509874664247036","0.1791679859161377,0.3131042718887329,-0.03438158333301544","0.19409549236297607,0.31612157821655273,-0.038848139345645905","0.1769876927137375,0.41466376185417175,-0.015568801201879978","0.1601262092590332,0.38089117407798767,-0.02905920520424843","0.16433721780776978,0.3652138113975525,-0.03619854152202606","0.1783357709646225,0.3675028085708618,-0.03908691927790642"
0.5,"0.21721793711185455,0.5197528600692749,2.0823736690545047e-07","0.2453991323709488,0.4814999997615814,-0.015571928583085537","0.26505330204963684,0.42838871479034424,-0.022716550156474113","0.27542322874069214,0.3868119716644287,-0.029696227982640266","0.27907222509384155,0.3512704372406006,-0.03641635179519653","0.22502508759498596,0.35596364736557007,-0.010561583563685417","0.22346282005310059,0.3025498390197754,-0.02523595653474331","0.2245076447725296,0.2798483073711395,-0.0369090773165226","0.229583740234375,0.27880746126174927,-0.042639896273612976","0.2015615701675415,0.36101189255714417,-0.010143176652491093","0.19087328016757965,0.3018091917037964,-0.021547237411141396","0.1916724294424057,0.27990543842315674,-0.030470004305243492","0.2002708911895752,0.28439265489578247,-0.03527398034930229","0.18307897448539734,0.38170698285102844,-0.012352148070931435","0.1670086681842804,0.3318426012992859,-0.023989276960492134","0.17044061422348022,0.31365692615509033,-0.030899930745363235","0.18413035571575165,0.3165009021759033,-0.03381317853927612","0.16731107234954834,0.4144131541252136,-0.01614106073975563","0.15012326836585999,0.3813570737838745,-0.02717268094420433","0.1535111665725708,0.3663751780986786,-0.03201804682612419","0.16726303100585938,0.36847129464149475,-0.03327745571732521"
0.5,"0.20138397812843323,0.5200583934783936,1.6039450656535337e-07","0.2312784194946289,0.48519498109817505,-0.014181505888700485","0.2503948211669922,0.4325196444988251,-0.019475381821393967","0.2563077509403229,0.38932573795318604,-0.02457421086728573","0.2585355043411255,0.3551325798034668,-0.029042303562164307","0.21498644351959229,0.35520365834236145,-0.006479484960436821","0.21543465554714203,0.30054301023483276,-0.020133357495069504","0.21448974311351776,0.2809087038040161,-0.03118024952709675","0.21525703370571136,0.2861808240413666,-0.036129795014858246","0.19101619720458984,0.35740500688552856,-0.00544489873573184","0.18361583352088928,0.2986561357975006,-0.015193737111985683","0.18203525245189667,0.2808111310005188,-0.02305344119668007","0.18560248613357544,0.289045512676239,-0.0269472636282444","0.17138978838920593,0.3749001622200012,-0.007123107090592384","0.15778130292892456,0.3279455602169037,-0.016836712136864662","0.1569182127714157,0.3130473494529724,-0.022790452465415","0.1642439365386963,0.3165720999240875,-0.02518247440457344","0.15399089455604553,0.40515103936195374,-0.01032797060906887","0.13811860978603363,0.374475359916687,-0.01943424716591835","0.1388884335756302,0.36353233456611633,-0.023216446861624718","0.1481688916683197,0.3657320737838745,-0.0237920880317688"
0.5,"0.1922014206647873,0.5209223628044128,1.3466670623074606e-07","0.22228774428367615,0.48783642053604126,-0.017663784325122833","0.24138392508029938,0.435100257396698,-0.024354226887226105","0.2439601719379425,0.39241230487823486,-0.030534612014889717","0.24268335103988647,0.3582155704498291,-0.036124926060438156","0.2093532532453537,0.3596615791320801,-0.009468909353017807","0.20894820988178253,0.30202963948249817,-0.02652042917907238","0.20580458641052246,0.2816479206085205,-0.04065521061420441","0.20453967154026031,0.2914438247680664,-0.04731013625860214","0.18551157414913177,0.3613578975200653,-0.007596137933433056","0.17754991352558136,0.2989443838596344,-0.021931197494268417","0.17378953099250793,0.27959924936294556,-0.034916266798973083","0.17481964826583862,0.2952848970890045,-0.04180124029517174","0.166350319981575,0.3780718147754669,-0.008742560632526875","0.15200422704219818,0.3284737169742584,-0.02256380021572113","0.1468094140291214,0.3102417290210724,-0.034596193581819534","0.1494465172290802,0.32183024287223816,-0.040506862103939056","0.1489984691143036,0.40720266103744507,-0.011398883536458015","0.13280674815177917,0.3760656416416168,-0.024658722802996635","0.12879127264022827,0.3625531494617462,-0.03379502892494202","0.13210076093673706,0.3664446473121643,-0.03799749165773392"
